sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,configurable_variations,configurable_variation_prices,configurable_variation_labels,additional_images
MH02-XL-Purple,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts",base,"Teton Pullover Hoodie-XL-Purple","<p>This Teton Pullover Hoodie gives you more than laid-back style. It's equipped with moisture-wicking fabric to keep light and dry inside, especially in chilly-weather workouts. An elasticized hem lets you move about freely.</p>
<p>&bull; Black pullover hoodie.<br />&bull; Soft, brushed interior. <br />&bull; Front hand pockets. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",70,,,,teton-pullover-hoodie-xl-purple,,,,/m/h/mh02-purple_main.jpg,,/m/h/mh02-purple_main.jpg,,/m/h/mh02-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH02-XL-Red,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts",base,"Teton Pullover Hoodie-XL-Red","<p>This Teton Pullover Hoodie gives you more than laid-back style. It's equipped with moisture-wicking fabric to keep light and dry inside, especially in chilly-weather workouts. An elasticized hem lets you move about freely.</p>
<p>&bull; Black pullover hoodie.<br />&bull; Soft, brushed interior. <br />&bull; Front hand pockets. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",70,,,,teton-pullover-hoodie-xl-red,,,,/m/h/mh02-red_main.jpg,,/m/h/mh02-red_main.jpg,,/m/h/mh02-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH02,,Top,configurable,"Default Category/Men/Tops/Hoodies & Sweatshirts",base,"Teton Pullover Hoodie","<p>This Teton Pullover Hoodie gives you more than laid-back style. It's equipped with moisture-wicking fabric to keep light and dry inside, especially in chilly-weather workouts. An elasticized hem lets you move about freely.</p>
<p>&bull; Black pullover hoodie.<br />&bull; Soft, brushed interior. <br />&bull; Front hand pockets. <br />&bull; Machine wash/dry.</p>",,,1,"Taxable Goods","Catalog, Search",70,,,,,,,,/m/h/mh02-black_main.jpg,,/m/h/mh02-black_main.jpg,,/m/h/mh02-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=1,required_options=1,material=Wool|Fleece|Nylon,pattern=Solid,climate=All-weather|Cool|Indoor|Spring|Windy,eco_collection=No,performance_fabric=No,erin_recommends=No,new=Yes,sale=No",0,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,"sku=MH02-XS-Black,size=XS,color=Black|sku=MH02-XS-Purple,size=XS,color=Purple|sku=MH02-XS-Red,size=XS,color=Red|sku=MH02-S-Black,size=S,color=Black|sku=MH02-S-Purple,size=S,color=Purple|sku=MH02-S-Red,size=S,color=Red|sku=MH02-M-Black,size=M,color=Black|sku=MH02-M-Purple,size=M,color=Purple|sku=MH02-M-Red,size=M,color=Red|sku=MH02-L-Black,size=L,color=Black|sku=MH02-L-Purple,size=L,color=Purple|sku=MH02-L-Red,size=L,color=Red|sku=MH02-XL-Black,size=XL,color=Black|sku=MH02-XL-Purple,size=XL,color=Purple|sku=MH02-XL-Red,size=XL,color=Red",,,"/m/h/mh02-black_alt1.jpg,/m/h/mh02-black_back.jpg"
MH03-XS-Black,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,"Bruno Compete Hoodie-XS-Black","<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",63,,,,bruno-compete-hoodie-xs-black,,,,/m/h/mh03-black_main.jpg,,/m/h/mh03-black_main.jpg,,/m/h/mh03-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh03-black_alt1.jpg,/m/h/mh03-black_back.jpg"
MH03-XS-Blue,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,"Bruno Compete Hoodie-XS-Blue","<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",63,,,,bruno-compete-hoodie-xs-blue,,,,/m/h/mh03-blue_main.jpg,,/m/h/mh03-blue_main.jpg,,/m/h/mh03-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH03-XS-Green,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,"Bruno Compete Hoodie-XS-Green","<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",63,,,,bruno-compete-hoodie-xs-green,,,,/m/h/mh03-green_main.jpg,,/m/h/mh03-green_main.jpg,,/m/h/mh03-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH03-S-Black,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,"Bruno Compete Hoodie-S-Black","<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",63,,,,bruno-compete-hoodie-s-black,,,,/m/h/mh03-black_main.jpg,,/m/h/mh03-black_main.jpg,,/m/h/mh03-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh03-black_alt1.jpg,/m/h/mh03-black_back.jpg"
MH03-S-Blue,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,"Bruno Compete Hoodie-S-Blue","<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",63,,,,bruno-compete-hoodie-s-blue,,,,/m/h/mh03-blue_main.jpg,,/m/h/mh03-blue_main.jpg,,/m/h/mh03-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH03-S-Green,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,"Bruno Compete Hoodie-S-Green","<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",63,,,,bruno-compete-hoodie-s-green,,,,/m/h/mh03-green_main.jpg,,/m/h/mh03-green_main.jpg,,/m/h/mh03-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH03-M-Black,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,"Bruno Compete Hoodie-M-Black","<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",63,,,,bruno-compete-hoodie-m-black,,,,/m/h/mh03-black_main.jpg,,/m/h/mh03-black_main.jpg,,/m/h/mh03-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh03-black_alt1.jpg,/m/h/mh03-black_back.jpg"
MH03-M-Blue,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,"Bruno Compete Hoodie-M-Blue","<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",63,,,,bruno-compete-hoodie-m-blue,,,,/m/h/mh03-blue_main.jpg,,/m/h/mh03-blue_main.jpg,,/m/h/mh03-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH03-M-Green,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,"Bruno Compete Hoodie-M-Green","<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",63,,,,bruno-compete-hoodie-m-green,,,,/m/h/mh03-green_main.jpg,,/m/h/mh03-green_main.jpg,,/m/h/mh03-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH03-L-Black,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,"Bruno Compete Hoodie-L-Black","<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",63,,,,bruno-compete-hoodie-l-black,,,,/m/h/mh03-black_main.jpg,,/m/h/mh03-black_main.jpg,,/m/h/mh03-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh03-black_alt1.jpg,/m/h/mh03-black_back.jpg"
MH03-L-Blue,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,"Bruno Compete Hoodie-L-Blue","<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",63,,,,bruno-compete-hoodie-l-blue,,,,/m/h/mh03-blue_main.jpg,,/m/h/mh03-blue_main.jpg,,/m/h/mh03-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH03-L-Green,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,"Bruno Compete Hoodie-L-Green","<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",63,,,,bruno-compete-hoodie-l-green,,,,/m/h/mh03-green_main.jpg,,/m/h/mh03-green_main.jpg,,/m/h/mh03-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH03-XL-Black,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,"Bruno Compete Hoodie-XL-Black","<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",63,,,,bruno-compete-hoodie-xl-black,,,,/m/h/mh03-black_main.jpg,,/m/h/mh03-black_main.jpg,,/m/h/mh03-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh03-black_alt1.jpg,/m/h/mh03-black_back.jpg"
MH03-XL-Blue,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,"Bruno Compete Hoodie-XL-Blue","<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",63,,,,bruno-compete-hoodie-xl-blue,,,,/m/h/mh03-blue_main.jpg,,/m/h/mh03-blue_main.jpg,,/m/h/mh03-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH03-XL-Green,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,"Bruno Compete Hoodie-XL-Green","<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",63,,,,bruno-compete-hoodie-xl-green,,,,/m/h/mh03-green_main.jpg,,/m/h/mh03-green_main.jpg,,/m/h/mh03-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH03,,Top,configurable,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,"Bruno Compete Hoodie","<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,1,"Taxable Goods","Catalog, Search",63,,,,,,,,/m/h/mh03-black_main.jpg,,/m/h/mh03-black_main.jpg,,/m/h/mh03-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=1,required_options=1,material=Organic Cotton,pattern=Solid,climate=All-weather|Cool|Indoor|Spring|Windy,eco_collection=Yes,performance_fabric=No,erin_recommends=Yes,new=Yes,sale=No",0,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,"sku=MH03-XS-Black,size=XS,color=Black|sku=MH03-XS-Blue,size=XS,color=Blue|sku=MH03-XS-Green,size=XS,color=Green|sku=MH03-S-Black,size=S,color=Black|sku=MH03-S-Blue,size=S,color=Blue|sku=MH03-S-Green,size=S,color=Green|sku=MH03-M-Black,size=M,color=Black|sku=MH03-M-Blue,size=M,color=Blue|sku=MH03-M-Green,size=M,color=Green|sku=MH03-L-Black,size=L,color=Black|sku=MH03-L-Blue,size=L,color=Blue|sku=MH03-L-Green,size=L,color=Green|sku=MH03-XL-Black,size=XL,color=Black|sku=MH03-XL-Blue,size=XL,color=Blue|sku=MH03-XL-Green,size=XL,color=Green",,,"/m/h/mh03-black_alt1.jpg,/m/h/mh03-black_back.jpg"
MH04-XS-Green,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,"Frankie  Sweatshirt-XS-Green","<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",60,,,,frankie-sweatshirt-xs-green,,,,/m/h/mh04-green_main.jpg,,/m/h/mh04-green_main.jpg,,/m/h/mh04-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh04-green_alt1.jpg,/m/h/mh04-green_back.jpg"
MH04-XS-White,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,"Frankie  Sweatshirt-XS-White","<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",60,,,,frankie-sweatshirt-xs-white,,,,/m/h/mh04-white_main.jpg,,/m/h/mh04-white_main.jpg,,/m/h/mh04-white_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=White",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH04-XS-Yellow,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,"Frankie  Sweatshirt-XS-Yellow","<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",60,,,,frankie-sweatshirt-xs-yellow,,,,/m/h/mh04-yellow_main.jpg,,/m/h/mh04-yellow_main.jpg,,/m/h/mh04-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH04-S-Green,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,"Frankie  Sweatshirt-S-Green","<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",60,,,,frankie-sweatshirt-s-green,,,,/m/h/mh04-green_main.jpg,,/m/h/mh04-green_main.jpg,,/m/h/mh04-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh04-green_alt1.jpg,/m/h/mh04-green_back.jpg"
