Code,Country,State,"Zip/Post Code",Rate,"Zip/Post is Range","Range From","Range To",default
US-AL-36130,US,AL,36130,10,,,,
US-AL-36131,US,AL,36131,10,,,,
US-AL-36132,US,AL,36132,10,,,,
US-AL-36133,US,AL,36133,10,,,,
US-AL-36134,US,AL,36134,10,,,,
US-AL-36135,US,AL,36135,10,,,,
US-AL-36140,US,AL,36140,10,,,,
US-AL-36141,US,AL,36141,10,,,,
US-AL-36142,US,AL,36142,10,,,,
US-AL-36177,US,AL,36177,10,,,,
US-AL-36191,US,AL,36191,10,,,,
US-AL-36201,US,AL,36201,10,,,,
US-AL-36202,US,AL,36202,10,,,,
US-AL-36203,US,AL,36203,10,,,,
US-AL-36204,US,AL,36204,10,,,,
US-AL-36205,US,AL,36205,10,,,,
US-AL-36206,US,AL,36206,9.5,,,,
US-AL-36207,US,AL,36207,10,,,,
US-AL-36250,US,AL,36250,7,,,,
US-AL-36251,US,AL,36251,6,,,,
US-AL-36253,US,AL,36253,10,,,,
US-AL-36254,US,AL,36254,7,,,,
US-AL-36255,US,AL,36255,6,,,,
US-AL-36256,US,AL,36256,8,,,,
US-AL-36257,US,AL,36257,10,,,,
US-AL-36258,US,AL,36258,6,,,,
US-AL-36260,US,AL,36260,10,,,,
US-AL-36261,US,AL,36261,8,,,,
US-AL-36262,US,AL,36262,6,,,,
US-AL-36263,US,AL,36263,5,,,,
US-AL-36264,US,AL,36264,6,,,,
US-AL-36265,US,AL,36265,10,,,,
US-AL-36266,US,AL,36266,6,,,,
US-AL-36267,US,AL,36267,6,,,,
US-AL-36268,US,AL,36268,7,,,,
US-AL-36269,US,AL,36269,6,,,,
US-AL-36271,US,AL,36271,7,,,,
US-AL-36272,US,AL,36272,9,,,,
US-AL-36273,US,AL,36273,6,,,,
US-AL-36274,US,AL,36274,8.5,,,,
US-AL-36275,US,AL,36275,7.5,,,,
US-AL-36276,US,AL,36276,5,,,,
US-AL-36277,US,AL,36277,10,,,,
US-AL-36278,US,AL,36278,5,,,,
US-AL-36279,US,AL,36279,7,,,,
US-AL-36280,US,AL,36280,5,,,,
US-AL-36301,US,AL,36301,9,,,,
US-AL-36302,US,AL,36302,9,,,,
US-AL-36303,US,AL,36303,9,,,,
US-AL-36304,US,AL,36304,9,,,,
US-AL-36305,US,AL,36305,9,,,,
US-AL-36310,US,AL,36310,6,,,,
US-AL-36311,US,AL,36311,6,,,,
US-AL-36312,US,AL,36312,5,,,,
US-AL-36313,US,AL,36313,5,,,,
US-AL-36314,US,AL,36314,7,,,,
US-AL-36316,US,AL,36316,5,,,,
US-AL-36317,US,AL,36317,6,,,,
US-AL-36318,US,AL,36318,5,,,,
US-AL-36319,US,AL,36319,6,,,,
US-AL-36320,US,AL,36320,5,,,,
US-AL-36321,US,AL,36321,7,,,,
US-AL-36322,US,AL,36322,9,,,,
US-AL-36323,US,AL,36323,5,,,,
US-AL-36330,US,AL,36330,8.5,,,,
US-AL-36331,US,AL,36331,8.5,,,,
US-AL-36340,US,AL,36340,8,,,,
US-AL-36343,US,AL,36343,5,,,,
US-AL-36344,US,AL,36344,5,,,,
US-AL-36345,US,AL,36345,9,,,,
US-AL-36346,US,AL,36346,5,,,,
US-AL-36349,US,AL,36349,8,,,,
US-AL-36350,US,AL,36350,6,,,,
US-AL-36351,US,AL,36351,5,,,,
US-AL-36352,US,AL,36352,5,,,,
US-AL-36353,US,AL,36353,6,,,,
US-AL-36360,US,AL,36360,9,,,,
US-AL-36361,US,AL,36361,9,,,,
US-AL-36362,US,AL,36362,6,,,,
US-AL-36370,US,AL,36370,5,,,,
US-AL-36371,US,AL,36371,8,,,,
US-AL-36373,US,AL,36373,6,,,,
US-AL-36374,US,AL,36374,6,,,,
US-AL-36375,US,AL,36375,5,,,,
US-AL-36376,US,AL,36376,8,,,,
US-AL-36401,US,AL,36401,6,,,,
US-AL-36420,US,AL,36420,9.5,,,,
US-AL-36421,US,AL,36421,6,,,,
US-AL-36425,US,AL,36425,6.5,,,,
US-AL-36426,US,AL,36426,8,,,,
US-AL-36427,US,AL,36427,9,,,,
US-AL-36429,US,AL,36429,6,,,,
US-AL-36432,US,AL,36432,6,,,,
US-AL-36435,US,AL,36435,7.5,,,,
US-AL-36436,US,AL,36436,5,,,,
US-AL-36439,US,AL,36439,7.5,,,,
US-AL-36441,US,AL,36441,8,,,,
US-AL-36442,US,AL,36442,8,,,,
US-AL-36444,US,AL,36444,6.5,,,,
US-AL-36445,US,AL,36445,6.5,,,,
US-AL-36446,US,AL,36446,8,,,,
US-AL-36449,US,AL,36449,6.5,,,,
US-AL-36451,US,AL,36451,5,,,,
US-AL-36453,US,AL,36453,5,,,,
US-AL-36454,US,AL,36454,6,,,,
US-AL-36455,US,AL,36455,8,,,,
US-AL-36456,US,AL,36456,5.5,,,,
US-AL-36458,US,AL,36458,7.75,,,,
US-AL-36460,US,AL,36460,9,,,,
US-AL-36461,US,AL,36461,9,,,,
US-AL-36467,US,AL,36467,9,,,,
US-AL-36470,US,AL,36470,6.5,,,,
US-AL-36471,US,AL,36471,6.5,,,,
US-AL-36473,US,AL,36473,6,,,,
US-AL-36474,US,AL,36474,6,,,,
US-AL-36475,US,AL,36475,6,,,,
US-AL-36476,US,AL,36476,8,,,,
US-AL-36477,US,AL,36477,8,,,,
US-AL-36480,US,AL,36480,6.5,,,,
US-AL-36481,US,AL,36481,6.5,,,,
US-AL-36482,US,AL,36482,5,,,,
US-AL-36483,US,AL,36483,6,,,,
US-AL-36502,US,AL,36502,9,,,,
US-AL-36503,US,AL,36503,9,,,,
US-AL-36504,US,AL,36504,9,,,,
US-AL-36505,US,AL,36505,7.5,,,,
US-AL-36507,US,AL,36507,10,,,,
US-AL-36509,US,AL,36509,10,,,,
US-AL-36511,US,AL,36511,8.5,,,,
US-AL-36512,US,AL,36512,5.5,,,,
US-AL-36513,US,AL,36513,4,,,,
US-AL-36515,US,AL,36515,9,,,,
US-AL-36518,US,AL,36518,4,,,,
US-AL-36521,US,AL,36521,5.5,,,,
US-AL-36522,US,AL,36522,9,,,,
US-AL-36523,US,AL,36523,5.5,,,,
US-AL-36524,US,AL,36524,5,,,,
US-AL-36525,US,AL,36525,9.5,,,,
US-AL-36526,US,AL,36526,9.5,,,,
US-AL-36527,US,AL,36527,8.5,,,,
US-AL-36528,US,AL,36528,10,,,,
US-AL-36529,US,AL,36529,4,,,,
US-AL-36530,US,AL,36530,8.5,,,,
US-AL-36532,US,AL,36532,9,,,,
US-AL-36533,US,AL,36533,9,,,,
US-AL-36535,US,AL,36535,9,,,,
US-AL-36536,US,AL,36536,9,,,,
US-AL-36538,US,AL,36538,4,,,,
US-AL-36539,US,AL,36539,4,,,,
US-AL-36540,US,AL,36540,5,,,,
US-AL-36541,US,AL,36541,5.5,,,,
US-AL-36542,US,AL,36542,10,,,,
US-AL-36543,US,AL,36543,9,,,,
US-AL-36544,US,AL,36544,5.5,,,,
US-AL-36545,US,AL,36545,9,,,,
US-AL-36547,US,AL,36547,10,,,,
US-AL-36548,US,AL,36548,4,,,,
US-AL-36549,US,AL,36549,7,,,,
US-AL-36550,US,AL,36550,7,,,,
US-AL-36551,US,AL,36551,8,,,,
US-AL-36553,US,AL,36553,4,,,,
US-AL-36555,US,AL,36555,9,,,,
US-AL-36556,US,AL,36556,4,,,,
US-AL-36558,US,AL,36558,4,,,,
US-AL-36559,US,AL,36559,8,,,,
US-AL-36560,US,AL,36560,5.5,,,,
US-AL-36561,US,AL,36561,10,,,,
US-AL-36562,US,AL,36562,7,,,,
US-AL-36564,US,AL,36564,8,,,,
US-AL-36567,US,AL,36567,7,,,,
US-AL-36568,US,AL,36568,5.5,,,,
US-AL-36569,US,AL,36569,4,,,,
US-AL-36571,US,AL,36571,10,,,,
US-AL-36572,US,AL,36572,10,,,,
US-AL-36574,US,AL,36574,7,,,,
US-AL-36575,US,AL,36575,6.75,,,,
US-AL-36576,US,AL,36576,8,,,,
US-AL-36577,US,AL,36577,9.5,,,,
US-AL-36578,US,AL,36578,8,,,,
US-AL-36579,US,AL,36579,7,,,,
US-AL-36580,US,AL,36580,7,,,,
US-AL-36581,US,AL,36581,4,,,,
US-AL-36582,US,AL,36582,5.5,,,,
US-AL-36583,US,AL,36583,4,,,,
US-AL-36584,US,AL,36584,4,,,,
US-AL-36585,US,AL,36585,4,,,,
US-AL-36587,US,AL,36587,5.5,,,,
US-AL-36590,US,AL,36590,10,,,,
US-AL-36601,US,AL,36601,10,,,,
US-AL-36602,US,AL,36602,10,,,,
US-AL-36603,US,AL,36603,10,,,,
US-AL-36604,US,AL,36604,10,,,,
US-AL-36605,US,AL,36605,10,,,,
US-AL-36606,US,AL,36606,10,,,,
US-AL-36607,US,AL,36607,10,,,,
US-AL-36608,US,AL,36608,10,,,,
US-AL-36609,US,AL,36609,10,,,,
US-AL-36610,US,AL,36610,10,,,,
US-AL-36611,US,AL,36611,10,,,,
US-AL-36612,US,AL,36612,10,,,,
US-AL-36613,US,AL,36613,10,,,,
US-AL-36615,US,AL,36615,10,,,,
US-AL-36616,US,AL,36616,10,,,,
US-AL-36617,US,AL,36617,10,,,,
US-AL-36618,US,AL,36618,10,,,,
US-AL-36619,US,AL,36619,5.5,,,,
US-AL-36625,US,AL,36625,10,,,,
US-AL-36628,US,AL,36628,10,,,,
US-AL-36630,US,AL,36630,10,,,,
US-AL-36633,US,AL,36633,10,,,,
US-AL-36640,US,AL,36640,10,,,,
US-AL-36641,US,AL,36641,10,,,,
US-AL-36644,US,AL,36644,10,,,,
US-AL-36652,US,AL,36652,10,,,,
US-AL-36660,US,AL,36660,10,,,,
US-AL-36663,US,AL,36663,10,,,,
US-AL-36670,US,AL,36670,10,,,,
US-AL-36671,US,AL,36671,10,,,,
US-AL-36675,US,AL,36675,10,,,,
US-AL-36685,US,AL,36685,10,,,,
US-AL-36688,US,AL,36688,10,,,,
US-AL-36689,US,AL,36689,10,,,,
US-AL-36691,US,AL,36691,10,,,,
US-AL-36693,US,AL,36693,10,,,,
US-AL-36695,US,AL,36695,8,,,,
US-AL-36701,US,AL,36701,10,,,,
US-AL-36702,US,AL,36702,10,,,,
US-AL-36703,US,AL,36703,10,,,,
US-AL-36720,US,AL,36720,7.5,,,,
US-AL-36721,US,AL,36721,7.5,,,,
US-AL-36722,US,AL,36722,7.5,,,,
US-AL-36723,US,AL,36723,7.5,,,,
US-AL-36726,US,AL,36726,7.5,,,,
US-AL-36727,US,AL,36727,5,,,,
US-AL-36728,US,AL,36728,7.5,,,,
US-AL-36732,US,AL,36732,9,,,,
US-AL-36736,US,AL,36736,6,,,,
US-AL-36738,US,AL,36738,6,,,,
US-AL-36740,US,AL,36740,9,,,,
US-AL-36741,US,AL,36741,7.5,,,,
US-AL-36742,US,AL,36742,6,,,,
US-AL-36744,US,AL,36744,7,,,,
US-AL-36745,US,AL,36745,6,,,,
US-AL-36748,US,AL,36748,9,,,,
US-AL-36749,US,AL,36749,6,,,,
US-AL-36750,US,AL,36750,5,,,,
US-AL-36751,US,AL,36751,7.5,,,,
US-AL-36752,US,AL,36752,8,,,,
US-AL-36753,US,AL,36753,7.5,,,,
US-AL-36754,US,AL,36754,6,,,,
US-AL-36756,US,AL,36756,10,,,,
US-AL-36758,US,AL,36758,5.5,,,,
US-AL-36759,US,AL,36759,5.5,,,,
US-AL-36761,US,AL,36761,5.5,,,,
US-AL-36762,US,AL,36762,5,,,,
US-AL-36763,US,AL,36763,8,,,,
US-AL-36764,US,AL,36764,6,,,,
US-AL-36765,US,AL,36765,7.5,,,,
US-AL-36766,US,AL,36766,7.5,,,,
US-AL-36767,US,AL,36767,5.5,,,,
US-AL-36768,US,AL,36768,7.5,,,,
US-AL-36769,US,AL,36769,7.5,,,,
US-AL-36773,US,AL,36773,5.5,,,,
US-AL-36775,US,AL,36775,5.5,,,,
US-AL-36776,US,AL,36776,7,,,,
US-AL-36782,US,AL,36782,6,,,,
US-AL-36783,US,AL,36783,6,,,,
US-AL-36784,US,AL,36784,10,,,,
US-AL-36785,US,AL,36785,8,,,,
US-AL-36786,US,AL,36786,10,,,,
US-AL-36790,US,AL,36790,5,,,,
US-AL-36792,US,AL,36792,8,,,,
US-AL-36793,US,AL,36793,8,,,,
US-AL-36801,US,AL,36801,9,,,,
US-AL-36802,US,AL,36802,9,,,,
US-AL-36803,US,AL,36803,9,,,,
US-AL-36804,US,AL,36804,6,,,,
US-AL-36830,US,AL,36830,9,,,,
US-AL-36831,US,AL,36831,9,,,,
US-AL-36832,US,AL,36832,9,,,,
US-AL-36849,US,AL,36849,9,,,,
US-AL-36850,US,AL,36850,5,,,,
US-AL-36851,US,AL,36851,8,,,,
US-AL-36852,US,AL,36852,6,,,,
US-AL-36853,US,AL,36853,5,,,,
US-AL-36854,US,AL,36854,10,,,,
US-AL-36855,US,AL,36855,9,,,,
US-AL-36856,US,AL,36856,8,,,,
US-AL-36858,US,AL,36858,8,,,,
US-AL-36859,US,AL,36859,8,,,,
US-AL-36860,US,AL,36860,8,,,,
US-AL-36861,US,AL,36861,6.5,,,,
US-AL-36862,US,AL,36862,9,,,,
US-AL-36863,US,AL,36863,9,,,,
US-AL-36865,US,AL,36865,7,,,,
US-AL-36866,US,AL,36866,5,,,,
US-AL-36867,US,AL,36867,8.75,,,,
US-AL-36868,US,AL,36868,8.75,,,,
US-AL-36869,US,AL,36869,8.75,,,,
US-AL-36870,US,AL,36870,7.875,,,,
US-AL-36871,US,AL,36871,8,,,,
US-AL-36872,US,AL,36872,10,,,,
US-AL-36874,US,AL,36874,7,,,,
US-AL-36875,US,AL,36875,8,,,,
US-AL-36877,US,AL,36877,8,,,,
US-AL-36879,US,AL,36879,7,,,,
US-AL-36901,US,AL,36901,7,,,,
US-AL-36904,US,AL,36904,7,,,,
US-AL-36907,US,AL,36907,7,,,,
US-AL-36908,US,AL,36908,7,,,,
US-AL-36910,US,AL,36910,7,,,,
US-AL-36912,US,AL,36912,7,,,,
US-AL-36913,US,AL,36913,7,,,,
US-AL-36915,US,AL,36915,7,,,,
US-AL-36916,US,AL,36916,10,,,,
US-AL-36919,US,AL,36919,7,,,,
US-AL-36921,US,AL,36921,7,,,,
US-AL-36922,US,AL,36922,7,,,,
US-AL-36925,US,AL,36925,10,,,,
US-AR-71601,US,AR,71601,9.75,,,,
US-AR-71602,US,AR,71602,9.75,,,,
US-AR-71603,US,AR,71603,9.75,,,,
US-AR-71611,US,AR,71611,9.75,,,,
US-AR-71612,US,AR,71612,9.125,,,,
US-AR-71613,US,AR,71613,9.75,,,,
US-AR-71630,US,AR,71630,8,,,,
US-AR-71631,US,AR,71631,8.5,,,,
US-AR-71635,US,AR,71635,8,,,,
US-AR-71638,US,AR,71638,12,,,,
US-AR-71639,US,AR,71639,10.5,,,,
US-AR-71640,US,AR,71640,11.5,,,,
US-AR-71642,US,AR,71642,8,,,,
US-AR-71643,US,AR,71643,8.5,,,,
US-AR-71644,US,AR,71644,8.125,,,,
US-AR-71646,US,AR,71646,8,,,,
US-AR-71647,US,AR,71647,8.5,,,,
US-AR-71651,US,AR,71651,8.5,,,,
US-AR-71652,US,AR,71652,7.75,,,,
US-AR-71653,US,AR,71653,11.5,,,,
US-AR-71654,US,AR,71654,11,,,,
US-AR-71655,US,AR,71655,10,,,,
US-AR-71656,US,AR,71656,10,,,,
US-AR-71657,US,AR,71657,10,,,,
US-AR-71658,US,AR,71658,8,,,,
US-AR-71659,US,AR,71659,8.125,,,,
US-AR-71660,US,AR,71660,7.75,,,,
US-AR-71661,US,AR,71661,8,,,,
US-AR-71662,US,AR,71662,8,,,,
US-AR-71663,US,AR,71663,8,,,,
US-AR-71665,US,AR,71665,7.75,,,,
US-AR-71666,US,AR,71666,11,,,,
US-AR-71667,US,AR,71667,7.5,,,,
US-AR-71670,US,AR,71670,8,,,,
US-AR-71671,US,AR,71671,9.5,,,,
US-AR-71674,US,AR,71674,8,,,,
US-AR-71675,US,AR,71675,9,,,,
US-AR-71676,US,AR,71676,8,,,,
US-AR-71677,US,AR,71677,9,,,,
US-AR-71678,US,AR,71678,7.5,,,,
US-AR-71701,US,AR,71701,10.25,,,,
US-AR-71711,US,AR,71711,10.25,,,,
US-AR-71720,US,AR,71720,8.5,,,,
US-AR-71721,US,AR,71721,8,,,,
US-AR-71722,US,AR,71722,7.5,,,,
US-AR-71724,US,AR,71724,8.5,,,,
US-AR-71725,US,AR,71725,8.5,,,,
US-AR-71726,US,AR,71726,8.5,,,,
US-AR-71728,US,AR,71728,8,,,,
US-AR-71730,US,AR,71730,9.75,,,,
US-AR-71731,US,AR,71731,9.75,,,,
US-AR-71740,US,AR,71740,8,,,,
US-AR-71742,US,AR,71742,10,,,,
US-AR-71743,US,AR,71743,9.5,,,,
US-AR-71744,US,AR,71744,8,,,,
US-AR-71745,US,AR,71745,8,,,,
US-AR-71747,US,AR,71747,8.5,,,,
US-AR-71748,US,AR,71748,8.5,,,,
US-AR-71749,US,AR,71749,8.5,,,,
US-AR-71750,US,AR,71750,8.5,,,,
US-AR-71751,US,AR,71751,8.5,,,,
US-AR-71752,US,AR,71752,8,,,,
US-AR-71753,US,AR,71753,10.375,,,,
US-AR-71754,US,AR,71754,10.375,,,,
US-AR-71758,US,AR,71758,8.5,,,,
US-AR-71759,US,AR,71759,8.5,,,,
US-AR-71762,US,AR,71762,8.5,,,,
US-AR-71763,US,AR,71763,8.5,,,,
US-AR-71764,US,AR,71764,8.5,,,,
US-AR-71765,US,AR,71765,8.5,,,,
US-AR-71766,US,AR,71766,9,,,,
US-AR-71770,US,AR,71770,8,,,,
US-AR-71772,US,AR,71772,8,,,,
US-AR-71801,US,AR,71801,9.5,,,,
US-AR-71802,US,AR,71802,9.5,,,,
US-AR-71820,US,AR,71820,8.75,,,,
US-AR-71822,US,AR,71822,10.75,,,,
US-AR-71823,US,AR,71823,8.875,,,,
US-AR-71825,US,AR,71825,8.5,,,,
US-AR-71826,US,AR,71826,8.75,,,,
US-AR-71827,US,AR,71827,8.75,,,,
US-AR-71828,US,AR,71828,7.5,,,,
US-AR-71831,US,AR,71831,8.5,,,,
US-AR-71832,US,AR,71832,9.875,,,,
US-AR-71833,US,AR,71833,9.25,,,,
US-AR-71834,US,AR,71834,7.75,,,,
US-AR-71835,US,AR,71835,7.5,,,,
US-AR-71836,US,AR,71836,8.75,,,,
US-AR-71837,US,AR,71837,7.75,,,,
US-AR-71838,US,AR,71838,8.5,,,,
US-AR-71839,US,AR,71839,8.75,,,,
US-AR-71840,US,AR,71840,7.75,,,,
US-AR-71841,US,AR,71841,8.875,,,,
US-AR-71842,US,AR,71842,8.875,,,,
US-AR-71845,US,AR,71845,8.75,,,,
US-AR-71846,US,AR,71846,8.875,,,,
US-AR-71847,US,AR,71847,8.5,,,,
US-AR-71851,US,AR,71851,9.25,,,,
US-AR-71852,US,AR,71852,10.25,,,,
US-AR-71853,US,AR,71853,8.75,,,,
US-AR-71854,US,AR,71854,10.25,,,,
US-AR-71855,US,AR,71855,8.5,,,,
US-AR-71857,US,AR,71857,8.5,,,,
US-AR-71858,US,AR,71858,7.5,,,,
US-AR-71859,US,AR,71859,8.5,,,,
US-AR-71860,US,AR,71860,9.75,,,,
US-AR-71861,US,AR,71861,8,,,,
US-AR-71862,US,AR,71862,8.5,,,,
US-AR-71864,US,AR,71864,7.5,,,,
US-AR-71865,US,AR,71865,9.75,,,,
US-AR-71866,US,AR,71866,8.75,,,,
US-AR-71901,US,AR,71901,9.5,,,,
US-AR-71902,US,AR,71902,9.5,,,,
US-AR-71903,US,AR,71903,9.5,,,,
US-AR-71909,US,AR,71909,8,,,,
US-AR-71910,US,AR,71910,8,,,,
US-AR-71913,US,AR,71913,8,,,,
US-AR-71914,US,AR,71914,9.5,,,,
US-AR-71920,US,AR,71920,9.5,,,,
US-AR-71921,US,AR,71921,8,,,,
US-AR-71922,US,AR,71922,8.5,,,,
US-AR-71923,US,AR,71923,9,,,,
US-AR-71929,US,AR,71929,8,,,,
US-AR-71932,US,AR,71932,8.5,,,,
US-AR-71933,US,AR,71933,8,,,,
US-AR-71935,US,AR,71935,7.5,,,,
US-AR-71937,US,AR,71937,8.5,,,,
US-AR-71940,US,AR,71940,8.5,,,,
US-AR-71941,US,AR,71941,8,,,,
US-AR-71942,US,AR,71942,8,,,,
US-AR-71943,US,AR,71943,10,,,,
US-AR-71944,US,AR,71944,8.5,,,,
US-AR-71945,US,AR,71945,8.5,,,,
US-AR-71949,US,AR,71949,8,,,,
US-AR-71950,US,AR,71950,8.5,,,,
US-AR-71952,US,AR,71952,8.5,,,,
US-AR-71953,US,AR,71953,9.5,,,,
US-AR-71956,US,AR,71956,8,,,,
US-AR-71957,US,AR,71957,7.5,,,,
US-AR-71958,US,AR,71958,10,,,,
US-AR-71959,US,AR,71959,8.5,,,,
US-AR-71960,US,AR,71960,7.5,,,,
US-AR-71961,US,AR,71961,7.5,,,,
US-AR-71962,US,AR,71962,8,,,,
US-AR-71964,US,AR,71964,8,,,,
US-AR-71965,US,AR,71965,7.5,,,,
US-AR-71966,US,AR,71966,7.5,,,,
US-AR-71968,US,AR,71968,8,,,,
US-AR-71969,US,AR,71969,7.5,,,,
US-AR-71970,US,AR,71970,7.5,,,,
US-AR-71971,US,AR,71971,9.25,,,,
US-AR-71972,US,AR,71972,8.5,,,,
US-AR-71973,US,AR,71973,8.5,,,,
US-AR-71998,US,AR,71998,9,,,,
US-AR-71999,US,AR,71999,9,,,,
US-AR-72001,US,AR,72001,9,,,,
US-AR-72002,US,AR,72002,6.5,,,,
US-AR-72003,US,AR,72003,7.5,,,,
US-AR-72004,US,AR,72004,8.125,,,,
US-AR-72005,US,AR,72005,8.75,,,,
US-AR-72006,US,AR,72006,8.5,,,,
US-AR-72007,US,AR,72007,7.5,,,,
US-AR-72010,US,AR,72010,9.5,,,,
US-AR-72011,US,AR,72011,6.5,,,,
US-AR-72012,US,AR,72012,9,,,,
US-AR-72013,US,AR,72013,8.5,,,,
US-AR-72014,US,AR,72014,9.25,,,,
US-AR-72015,US,AR,72015,8,,,,
US-AR-72016,US,AR,72016,9,,,,
US-AR-72017,US,AR,72017,7.5,,,,
US-AR-72018,US,AR,72018,8,,,,
US-AR-72019,US,AR,72019,6.5,,,,
US-AR-72020,US,AR,72020,8.75,,,,
US-AR-72021,US,AR,72021,8.5,,,,
US-AR-72022,US,AR,72022,9.5,,,,
US-AR-72023,US,AR,72023,9.5,,,,
US-AR-72024,US,AR,72024,7.5,,,,
US-AR-72025,US,AR,72025,9,,,,
US-AR-72026,US,AR,72026,7.5,,,,
US-AR-72027,US,AR,72027,8.25,,,,
US-AR-72028,US,AR,72028,8.5,,,,
US-AR-72029,US,AR,72029,9.5,,,,
US-AR-72030,US,AR,72030,8.25,,,,
US-AR-72031,US,AR,72031,8.5,,,,
US-AR-72032,US,AR,72032,8.75,,,,
US-AR-72033,US,AR,72033,8.75,,,,
US-AR-72034,US,AR,72034,8.75,,,,
US-AR-72035,US,AR,72035,8.75,,,,
US-AR-72036,US,AR,72036,8.5,,,,
US-AR-72037,US,AR,72037,8.5,,,,
US-AR-72038,US,AR,72038,7.5,,,,
US-AR-72039,US,AR,72039,8.5,,,,
US-AR-72040,US,AR,72040,8.5,,,,
US-AR-72041,US,AR,72041,7.5,,,,
US-AR-72042,US,AR,72042,11,,,,
US-AR-72043,US,AR,72043,9.75,,,,
US-AR-72044,US,AR,72044,8.125,,,,
US-AR-72045,US,AR,72045,8,,,,
US-AR-72046,US,AR,72046,10.5,,,,
US-AR-72047,US,AR,72047,7,,,,
US-AR-72048,US,AR,72048,7.5,,,,
US-AR-72051,US,AR,72051,7.5,,,,
US-AR-72052,US,AR,72052,8,,,,
US-AR-72053,US,AR,72053,7.5,,,,
US-AR-72055,US,AR,72055,7.5,,,,
US-AR-72057,US,AR,72057,7.75,,,,
US-AR-72058,US,AR,72058,7,,,,
US-AR-72059,US,AR,72059,7.5,,,,
US-AR-72060,US,AR,72060,8,,,,
US-AR-72061,US,AR,72061,9,,,,
US-AR-72063,US,AR,72063,8.25,,,,
US-AR-72064,US,AR,72064,7.5,,,,
US-AR-72065,US,AR,72065,6.5,,,,
US-AR-72066,US,AR,72066,7.5,,,,
US-AR-72067,US,AR,72067,8.125,,,,
US-AR-72068,US,AR,72068,8,,,,
US-AR-72069,US,AR,72069,6.5,,,,
US-AR-72070,US,AR,72070,9,,,,
US-AR-72072,US,AR,72072,7.5,,,,
US-AR-72073,US,AR,72073,7.5,,,,
US-AR-72074,US,AR,72074,7.5,,,,
US-AR-72075,US,AR,72075,8.75,,,,
US-AR-72076,US,AR,72076,9.5,,,,
US-AR-72078,US,AR,72078,9.5,,,,
US-AR-72079,US,AR,72079,8.125,,,,
US-AR-72080,US,AR,72080,8.5,,,,
US-AR-72081,US,AR,72081,8,,,,
US-AR-72082,US,AR,72082,8,,,,
US-AR-72083,US,AR,72083,8.5,,,,
US-AR-72084,US,AR,72084,7.75,,,,
US-AR-72085,US,AR,72085,8,,,,
US-AR-72086,US,AR,72086,7.5,,,,
US-AR-72087,US,AR,72087,6.5,,,,
US-AR-72088,US,AR,72088,10,,,,
US-AR-72089,US,AR,72089,9.5,,,,
US-AR-72099,US,AR,72099,9.5,,,,
US-AR-72101,US,AR,72101,7.5,,,,
US-AR-72102,US,AR,72102,8,,,,
US-AR-72103,US,AR,72103,6.5,,,,
US-AR-72104,US,AR,72104,8,,,,
US-AR-72105,US,AR,72105,8,,,,
US-AR-72106,US,AR,72106,9,,,,
US-AR-72107,US,AR,72107,11.25,,,,
US-AR-72108,US,AR,72108,6.5,,,,
US-AR-72110,US,AR,72110,9.25,,,,
US-AR-72111,US,AR,72111,7,,,,
US-AR-72112,US,AR,72112,10.25,,,,
US-AR-72113,US,AR,72113,8.5,,,,
US-AR-72114,US,AR,72114,8.5,,,,
US-AR-72115,US,AR,72115,8.5,,,,
US-AR-72116,US,AR,72116,8.5,,,,
US-AR-72117,US,AR,72117,8.5,,,,
US-AR-72118,US,AR,72118,8.5,,,,
US-AR-72119,US,AR,72119,8.5,,,,
US-AR-72120,US,AR,72120,8.5,,,,
US-AR-72121,US,AR,72121,8,,,,
US-AR-72122,US,AR,72122,6.5,,,,
US-AR-72123,US,AR,72123,8.5,,,,
US-AR-72124,US,AR,72124,8.5,,,,
US-AR-72125,US,AR,72125,9,,,,
US-AR-72126,US,AR,72126,9,,,,
US-AR-72127,US,AR,72127,10.25,,,,
US-AR-72128,US,AR,72128,7.75,,,,
US-AR-72129,US,AR,72129,7.75,,,,
US-AR-72130,US,AR,72130,8.125,,,,
US-AR-72131,US,AR,72131,8.125,,,,
US-AR-72132,US,AR,72132,8.125,,,,
US-AR-72133,US,AR,72133,8.125,,,,
US-AR-72134,US,AR,72134,6.5,,,,
US-AR-72135,US,AR,72135,7.5,,,,
US-AR-72136,US,AR,72136,8,,,,
US-AR-72137,US,AR,72137,8,,,,
US-AR-72139,US,AR,72139,8,,,,
US-AR-72140,US,AR,72140,9.5,,,,
US-AR-72141,US,AR,72141,8.5,,,,
US-AR-72142,US,AR,72142,7.5,,,,
US-AR-72143,US,AR,72143,8.5,,,,
US-AR-72145,US,AR,72145,8.5,,,,
US-AR-72149,US,AR,72149,8.5,,,,
US-AR-72150,US,AR,72150,7.75,,,,
US-AR-72152,US,AR,72152,8.125,,,,
US-AR-72153,US,AR,72153,8.5,,,,
US-AR-72156,US,AR,72156,8.25,,,,
US-AR-72157,US,AR,72157,8.25,,,,
US-AR-72158,US,AR,72158,8,,,,
US-AR-72160,US,AR,72160,9.5,,,,
US-AR-72164,US,AR,72164,7.5,,,,
US-AR-72165,US,AR,72165,8.5,,,,
US-AR-72166,US,AR,72166,7.5,,,,
US-AR-72167,US,AR,72167,6.5,,,,
